record_id,pack_en,pack_es,collector_number,name_en,name_es,category,set_en,set_es,source_en,source_es,marvelcdb_code,marvelcdb_alternate_codes,match_status
the-rise-of-red-skull-144-mass-chaos,The Rise of Red Skull,La Tiranía de Cráneo Rojo,144,Mass Chaos,Caos generalizado,Encounter,Red Skull,Cráneo Rojo,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-145-hydra-flame-soldier,The Rise of Red Skull,La Tiranía de Cráneo Rojo,145,Hydra Flame-Soldier,Soldado de Hydra con lanzallamas,Encounter,Hydra Assault,Asalto de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-146-hydra-jet-trooper,The Rise of Red Skull,La Tiranía de Cráneo Rojo,146,Hydra Jet-Trooper,Soldado colador de Hydra,Encounter,Hydra Assault,Asalto de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-147-hail-hydra,The Rise of Red Skull,La Tiranía de Cráneo Rojo,147,Hail Hydra!,"¡Hail, Hydra!",Encounter,Hydra Assault,Asalto de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-148-combat-knife,The Rise of Red Skull,La Tiranía de Cráneo Rojo,148,Combat Knife,Cuchillo de combate,Encounter,Weapon Master,Maestro de armas,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-149-hydra-sidearm,The Rise of Red Skull,La Tiranía de Cráneo Rojo,149,Hydra Sidearm,Arma corta de Hydra,Encounter,Weapon Master,Maestro de armas,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-150-weapon-master,The Rise of Red Skull,La Tiranía de Cráneo Rojo,150,Weapon Master,Maestro de armas,Encounter,Weapon Master,Maestro de armas,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-151-concussion-grenade,The Rise of Red Skull,La Tiranía de Cráneo Rojo,151,Concussion Grenade,Granada de conmoción,Encounter,Weapon Master,Maestro de armas,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-152-hydra-regular,The Rise of Red Skull,La Tiranía de Cráneo Rojo,152,Hydra Regular,Tropa de Hydra,Encounter,Hydra Patrol,Patrulla de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-153-hydra-soldier,The Rise of Red Skull,La Tiranía de Cráneo Rojo,153,Hydra Soldier,Soldado de Hydra,Encounter,Hydra Patrol,Patrulla de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-154-hydra-patrol,The Rise of Red Skull,La Tiranía de Cráneo Rojo,154,Hydra Patrol,Patrulla de Hydra,Encounter,Hydra Patrol,Patrulla de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-155-adrenal-stims,The Rise of Red Skull,La Tiranía de Cráneo Rojo,155,Adrenal Stims,Estimulantes adrenales,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-156-tactical-scanner,The Rise of Red Skull,La Tiranía de Cráneo Rojo,156,Tactical Scanner,Escáner táctico,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-157-emergency-teleporter,The Rise of Red Skull,La Tiranía de Cráneo Rojo,157,Emergency Teleporter,Teletransportador de emergencia,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-158-laser-cannon,The Rise of Red Skull,La Tiranía de Cráneo Rojo,158,Laser Cannon,Cañón láser,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-159-basic-thwart-upgrade,The Rise of Red Skull,La Tiranía de Cráneo Rojo,159,Basic Thwart Upgrade,Mejora básica de Intervención,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-160-basic-attack-upgrade,The Rise of Red Skull,La Tiranía de Cráneo Rojo,160,Basic Attack Upgrade,Mejora básica de Ataque,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-161-basic-defense-upgrade,The Rise of Red Skull,La Tiranía de Cráneo Rojo,161,Basic Defense Upgrade,Mejora básica de Defensa,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-162-basic-recovery-upgrade,The Rise of Red Skull,La Tiranía de Cráneo Rojo,162,Basic Recovery Upgrade,Mejora básica de Recuperación,Campaign,Hydra Campaign,Campaña de Hydra,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-163-zola-s-algorithm,The Rise of Red Skull,La Tiranía de Cráneo Rojo,163,Zola's Algorithm,Algoritmo de Zola,Campaign,Expert Campaign,Campaña en Experto,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-164-medical-emergency,The Rise of Red Skull,La Tiranía de Cráneo Rojo,164,Medical Emergency,Emergencia médica,Campaign,Expert Campaign,Campaña en Experto,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-165-martial-law,The Rise of Red Skull,La Tiranía de Cráneo Rojo,165,Martial Law,Ley marcial,Campaign,Expert Campaign,Campaña en Experto,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
the-rise-of-red-skull-166-anti-hero-propaganda,The Rise of Red Skull,La Tiranía de Cráneo Rojo,166,Anti-Hero Propaganda,Propaganda antiheroica,Campaign,Expert Campaign,Campaña en Experto,https://marvelcdb.com/set/trors,https://es.marvelcdb.com/set/trors,,,unresolved
